# x_k, theta_k, xd_k, thetad_k, tau_k, x_k+1, theta_k+1, xd_k+1, thetad_k+1
-3.237872391511442682e-01,3.151811863307437678e-01,-3.383935118786179364e-01,-1.679922015621983400e+00,1.328125000000000000e-01,-3.268261978803785328e-01,2.977987090281368765e-01,-3.473489414067528758e-01,-1.714010477574997582e+00
-3.268261978803785328e-01,2.977987090281368765e-01,-3.473489414067528758e-01,-1.714010477574997582e+00,1.523437500000000000e-01,-3.308320980234601971e-01,2.791733290890312524e-01,-3.687714102481875478e-01,-1.938781273577685482e+00
-3.308320980234601971e-01,2.791733290890312524e-01,-3.687714102481875478e-01,-1.938781273577685482e+00,1.250000000000000000e-01,-3.342854602157718236e-01,2.616945109777326639e-01,-3.648752010646018062e-01,-1.750229468400075206e+00
-3.342854602157718236e-01,2.616945109777326639e-01,-3.648752010646018062e-01,-1.750229468400075206e+00,1.367187500000000000e-01,-3.380150913834684689e-01,2.439304678097808654e-01,-3.784677358332219077e-01,-1.808819012381818636e+00
-3.380150913834684689e-01,2.439304678097808654e-01,-3.784677358332219077e-01,-1.808819012381818636e+00,1.171875000000000000e-01,-3.418828570388576238e-01,2.253323728486651412e-01,-3.977976253515458360e-01,-1.885518051776100767e+00
-3.418828570388576238e-01,2.253323728486651412e-01,-3.977976253515458360e-01,-1.885518051776100767e+00,1.210937500000000000e-01,-3.458887571819391216e-01,2.066236539019621898e-01,-3.871598459313177476e-01,-1.819471656742135401e+00
-3.458887571819391216e-01,2.066236539019621898e-01,-3.871598459313177476e-01,-1.819471656742135401e+00,1.054687500000000000e-01,-3.498946573250206749e-01,1.876200275267086437e-01,-4.035247368684284908e-01,-1.895105431700385923e+00
-3.498946573250206749e-01,1.876200275267086437e-01,-4.035247368684284908e-01,-1.895105431700385923e+00,1.171875000000000000e-01,-3.541768264434872471e-01,1.676759655329569942e-01,-4.097627090313170073e-01,-2.004827668611650182e+00
-3.541768264434872471e-01,1.676759655329569942e-01,-4.097627090313170073e-01,-2.004827668611650182e+00,1.171875000000000000e-01,-3.579064576111838369e-01,1.489796423114816692e-01,-4.006148055007826558e-01,-1.789644252533248103e+00
-3.579064576111838369e-01,1.489796423114816692e-01,-4.006148055007826558e-01,-1.789644252533248103e+00,1.367187500000000000e-01,-3.626030301927277155e-01,1.304715154138334499e-01,-4.186346438223289002e-01,-1.768338963812614129e+00
-3.626030301927277155e-01,1.304715154138334499e-01,-4.186346438223289002e-01,-1.768338963812614129e+00,1.054687500000000000e-01,-3.664707958481167593e-01,1.123981709880087221e-01,-4.206665532481353997e-01,-1.800296896893564869e+00
-3.664707958481167593e-01,1.123981709880087221e-01,-4.206665532481353997e-01,-1.800296896893564869e+00,1.562500000000000000e-01,-3.704766959911984237e-01,9.500570177610362377e-02,-4.093546837307326935e-01,-1.729989444115473285e+00
-3.704766959911984237e-01,9.500570177610362377e-02,-4.093546837307326935e-01,-1.729989444115473285e+00,1.640625000000000000e-01,-3.748969995973573943e-01,7.747589969954307709e-02,-4.291589800358074913e-01,-1.706553626522775868e+00
-3.748969995973573943e-01,7.747589969954307709e-02,-4.291589800358074913e-01,-1.706553626522775868e+00,1.679687500000000000e-01,-3.789028997404389476e-01,6.061133968969379532e-02,-4.114800037647889375e-01,-1.712945213138966194e+00
-3.789028997404389476e-01,6.061133968969379532e-02,-4.114800037647889375e-01,-1.712945213138966194e+00,1.875000000000000000e-01,-3.829087998835204454e-01,4.308452509144970050e-02,-4.105850885520582194e-01,-1.678856751185951568e+00
-3.829087998835204454e-01,4.308452509144970050e-02,-4.105850885520582194e-01,-1.678856751185951568e+00,1.953125000000000000e-01,-3.871909690019870176e-01,2.659341987351250200e-02,-4.105588740316064578e-01,-1.658616726901349425e+00
-3.871909690019870176e-01,2.659341987351250200e-02,-4.105588740316064578e-01,-1.658616726901349425e+00,2.109375000000000000e-01,-3.911968691450685709e-01,1.025117157935399176e-02,-4.083895531021249914e-01,-1.596831389611511165e+00
-3.911968691450685709e-01,1.025117157935399176e-02,-4.083895531021249914e-01,-1.596831389611511165e+00,2.343750000000000000e-01,-3.952027692881500687e-01,-5.829192672081808142e-03,-3.978302550960677864e-01,-1.598961918483574607e+00
-3.952027692881500687e-01,-5.829192672081808142e-03,-3.978302550960677864e-01,-1.598961918483574607e+00,2.539062500000000000e-01,-3.990705349435391680e-01,-2.173656140281511606e-02,-3.897411339482292347e-01,-1.605353505099764932e+00
-3.990705349435391680e-01,-2.173656140281511606e-02,-3.897411339482292347e-01,-1.605353505099764932e+00,2.812500000000000000e-01,-4.037671075250831021e-01,-3.761739862011682922e-02,-3.864035536496662204e-01,-1.532915523449609463e+00
-4.037671075250831021e-01,-3.761739862011682922e-02,-3.864035536496662204e-01,-1.532915523449609463e+00,2.695312500000000000e-01,-4.069442007420098761e-01,-4.961595463237880588e-02,-3.887082080429594133e-01,-1.083373931444234106e+00
-4.069442007420098761e-01,-4.961595463237880588e-02,-3.887082080429594133e-01,-1.083373931444234106e+00,3.242187500000000000e-01,-4.105356974220140676e-01,-5.822689506425646200e-02,-3.691481581818886193e-01,-7.648598650707572055e-01
-4.105356974220140676e-01,-5.822689506425646200e-02,-3.691481581818886193e-01,-7.648598650707572055e-01,3.242187500000000000e-01,-4.141271941020181480e-01,-6.567649796598393208e-02,-3.586540532589231334e-01,-7.531419562744086083e-01
-4.141271941020181480e-01,-6.567649796598393208e-02,-3.586540532589231334e-01,-7.531419562744086083e-01,3.046875000000000000e-01,-4.178568252697148488e-01,-7.362088841426933650e-02,-3.657946200209250542e-01,-8.362325822848808432e-01
-4.178568252697148488e-01,-7.362088841426933650e-02,-3.657946200209250542e-01,-8.362325822848808432e-01,3.085937500000000000e-01,-4.213101874620264753e-01,-8.274266942720073792e-02,-3.415821822625577653e-01,-9.129316216791628635e-01
-4.213101874620264753e-01,-8.274266942720073792e-02,-3.415821822625577653e-01,-9.129316216791628635e-01,3.203125000000000000e-01,-4.247635496543381572e-01,-9.084450070893626550e-02,-3.571733498547948749e-01,-8.309062601047222385e-01
-4.247635496543381572e-01,-9.084450070893626550e-02,-3.571733498547948749e-01,-8.309062601047222385e-01,3.476562500000000000e-01,-4.283550463343424042e-01,-9.826007377180910607e-02,-3.518106611922235394e-01,-7.478156340942501146e-01
-4.283550463343424042e-01,-9.826007377180910607e-02,-3.518106611922235394e-01,-7.478156340942501146e-01,3.554687500000000000e-01,-4.316702740389615767e-01,-1.061602180179859189e-01,-3.391398459158305179e-01,-7.456851052221866727e-01
-4.316702740389615767e-01,-1.061602180179859189e-01,-3.391398459158305179e-01,-7.456851052221866727e-01,3.750000000000000000e-01,-4.351236362312733141e-01,-1.132790259595449212e-01,-3.393573604016165146e-01,-6.902913545485385161e-01
-4.351236362312733141e-01,-1.132790259595449212e-01,-3.393573604016165146e-01,-6.902913545485385161e-01,3.750000000000000000e-01,-4.387151329112773945e-01,-1.197919693666031071e-01,-3.143208949593746526e-01,-7.041397922169505552e-01
-4.387151329112773945e-01,-1.197919693666031071e-01,-3.143208949593746526e-01,-7.041397922169505552e-01,3.515625000000000000e-01,-4.417540916405117701e-01,-1.267709488202565238e-01,-3.347159148620703073e-01,-7.339671964258380754e-01
-4.417540916405117701e-01,-1.267709488202565238e-01,-3.347159148620703073e-01,-7.339671964258380754e-01,4.062500000000000000e-01,-4.447930503697460347e-01,-1.338289337592304673e-01,-3.097299529526936768e-01,-6.412891904910805740e-01
-4.447930503697460347e-01,-1.338289337592304673e-01,-3.097299529526936768e-01,-6.412891904910805740e-01,4.179687500000000000e-01,-4.476938746112877898e-01,-1.404289605390324769e-01,-3.028334300618680253e-01,-6.199839017704467103e-01
-4.476938746112877898e-01,-1.404289605390324769e-01,-3.028334300618680253e-01,-6.199839017704467103e-01,4.492187500000000000e-01,-4.508709678282145639e-01,-1.460302091385000389e-01,-2.999188581874982495e-01,-6.327670750028270286e-01
-4.508709678282145639e-01,-1.460302091385000389e-01,-2.999188581874982495e-01,-6.327670750028270286e-01,4.453125000000000000e-01,-4.536336575820639205e-01,-1.513734184328652532e-01,-2.850989244495974462e-01,-5.166532514753722216e-01
-4.536336575820639205e-01,-1.513734184328652532e-01,-2.850989244495974462e-01,-5.166532514753722216e-01,4.882812500000000000e-01,-4.563963473359132772e-01,-1.556150544289845172e-01,-2.798927701770395626e-01,-4.271710388487098276e-01
-4.563963473359132772e-01,-1.556150544289845172e-01,-2.798927701770395626e-01,-4.271710388487098276e-01,-4.882812500000000000e-01,-4.590209026020701799e-01,-1.585907107189800103e-01,-2.640358498288138400e-01,-3.036003642690331406e-01
-4.590209026020701799e-01,-1.585907107189800103e-01,-2.640358498288138400e-01,-3.036003642690331406e-01,-4.843750000000000000e-01,-4.615073233805345732e-01,-1.601713574684150154e-01,-2.505779720030845148e-01,-6.072007285380663644e-02
-4.615073233805345732e-01,-1.601713574684150154e-01,-2.505779720030845148e-01,-6.072007285380663644e-02,-4.648437500000000000e-01,-4.639937441589990774e-01,-1.618580458329757776e-01,-2.483048718284921741e-01,-2.173139449504658260e-01
-4.639937441589990774e-01,-1.618580458329757776e-01,-2.483048718284921741e-01,-2.173139449504658260e-01,-4.609375000000000000e-01,-4.663420304497710167e-01,-1.632024176360574175e-01,-2.385253331685719680e-01,-1.629854587128493626e-01
-4.663420304497710167e-01,-1.632024176360574175e-01,-2.385253331685719680e-01,-1.629854587128493626e-01,-4.375000000000000000e-01,-4.686903167405430115e-01,-1.641795278009066938e-01,-2.268355538225775847e-01,-7.350324608618696853e-02
-4.686903167405430115e-01,-1.641795278009066938e-01,-2.268355538225775847e-01,-7.350324608618696853e-02,-4.335937500000000000e-01,-4.709004685436224413e-01,-1.634913629475106545e-01,-2.241741281742917480e-01,9.693906367888426023e-02
-4.709004685436224413e-01,-1.634913629475106545e-01,-2.241741281742917480e-01,9.693906367888426023e-02,-4.375000000000000000e-01,-4.729724858590094727e-01,-1.640132300275509714e-01,-2.064978974955348212e-01,-7.563377495825036878e-02
-4.729724858590094727e-01,-1.640132300275509714e-01,-2.064978974955348212e-01,-7.563377495825036878e-02,-4.179687500000000000e-01,-4.750445031743963931e-01,-1.625095670899584510e-01,-2.008846219314127934e-01,1.033306502950744471e-01
-4.750445031743963931e-01,-1.625095670899584510e-01,-2.008846219314127934e-01,1.033306502950744471e-01,-4.375000000000000000e-01,-4.769783860020910260e-01,-1.639649287428631974e-01,-1.951988371692459090e-01,-1.651159875849127490e-01
-4.769783860020910260e-01,-1.639649287428631974e-01,-1.951988371692459090e-01,-1.651159875849127490e-01,-3.984375000000000000e-01,-4.789122688297854924e-01,-1.637826625513205958e-01,-2.007447527528151421e-01,-4.048004856920441735e-02
-4.789122688297854924e-01,-1.637826625513205958e-01,-2.007447527528151421e-01,-4.048004856920441735e-02,-3.750000000000000000e-01,-4.809842861451726348e-01,-1.638938394846824742e-01,-1.868077579209272143e-01,8.522115488253562132e-02
-4.809842861451726348e-01,-1.638938394846824742e-01,-1.868077579209272143e-01,8.522115488253562132e-02,-3.750000000000000000e-01,-4.830563034605595552e-01,-1.629189635031103867e-01,-1.735530806589471731e-01,4.687163518539459034e-02
-4.830563034605595552e-01,-1.629189635031103867e-01,-1.735530806589471731e-01,4.687163518539459034e-02,-3.710937500000000000e-01,-4.841613793620992978e-01,-1.615372672480107075e-01,-1.582837917608050926e-01,9.267800593475748749e-02
-4.841613793620992978e-01,-1.615372672480107075e-01,-1.582837917608050926e-01,9.267800593475748749e-02,-3.320312500000000000e-01,-4.858189932144089673e-01,-1.614927440777507162e-01,-1.614991036282875936e-01,3.834951969714103098e-02
-4.858189932144089673e-01,-1.614927440777507162e-01,-1.614991036282875936e-01,3.834951969714103098e-02,-3.203125000000000000e-01,-4.873384725790260164e-01,-1.589847362415345577e-01,-1.567118711746570414e-01,2.269013248747510647e-01
-4.873384725790260164e-01,-1.589847362415345577e-01,-1.567118711746570414e-01,2.269013248747510647e-01,-3.085937500000000000e-01,-4.887198174559507224e-01,-1.582149348731908267e-01,-1.325504539616728095e-01,8.202536157444052789e-02
-4.887198174559507224e-01,-1.582149348731908267e-01,-1.325504539616728095e-01,8.202536157444052789e-02,-2.890625000000000000e-01,-4.901011623328754840e-01,-1.545625821544356904e-01,-1.428482049031045420e-01,3.888215191515687619e-01
-4.901011623328754840e-01,-1.545625821544356904e-01,-1.428482049031045420e-01,3.888215191515687619e-01,-2.851562500000000000e-01,-4.913443727221076252e-01,-1.518844761079006511e-01,-1.229637859830658153e-01,2.130528872063390533e-01
-4.913443727221076252e-01,-1.518844761079006511e-01,-1.229637859830658153e-01,2.130528872063390533e-01,-2.773437500000000000e-01,-4.924494486236473123e-01,-1.484059135440408406e-01,-1.113733395999628867e-01,3.813646680993468818e-01
-4.924494486236473123e-01,-1.484059135440408406e-01,-1.113733395999628867e-01,3.813646680993468818e-01,-2.851562500000000000e-01,-4.935545245251871105e-01,-1.442418710105323743e-01,-1.101060498415990518e-01,3.898867835876004273e-01
-4.935545245251871105e-01,-1.442418710105323743e-01,-1.101060498415990518e-01,3.898867835876004273e-01,-2.812500000000000000e-01,-4.946596004267269087e-01,-1.407583145964205473e-01,-1.097280905786310462e-01,3.025350998330014751e-01
-4.946596004267269087e-01,-1.407583145964205473e-01,-1.097280905786310462e-01,3.025350998330014751e-01,-2.734375000000000000e-01,-4.959028108159590498e-01,-1.365512940404254305e-01,-1.015205947549381593e-01,4.442152698252169185e-01
-4.959028108159590498e-01,-1.365512940404254305e-01,-1.015205947549381593e-01,4.442152698252169185e-01,-4.531250000000000000e-01,-4.965934832544213751e-01,-1.330104882173056835e-01,-9.024861121319541213e-02,2.908171910366528223e-01
-4.965934832544213751e-01,-1.330104882173056835e-01,-9.024861121319541213e-02,2.908171910366528223e-01,4.843750000000000000e-01,-4.981129626190385906e-01,-1.319004040165057401e-01,-1.462907925383048202e-01,0.000000000000000000e+00
-4.981129626190385906e-01,-1.319004040165057401e-01,-1.462907925383048202e-01,0.000000000000000000e+00,4.218750000000000000e-01,-4.996324419836557507e-01,-1.347940525749266594e-01,-1.569202338339304170e-01,-4.058657501280758528e-01
-4.996324419836557507e-01,-1.347940525749266594e-01,-1.569202338339304170e-01,-4.058657501280758528e-01,4.726562500000000000e-01,-5.015663248113502171e-01,-1.432354402206951483e-01,-1.906162310467005572e-01,-1.140898210989945705e+00
-5.015663248113502171e-01,-1.432354402206951483e-01,-1.906162310467005572e-01,-1.140898210989945705e+00,-4.218750000000000000e-01,-5.035002076390447945e-01,-1.617923348958524021e-01,-1.888674990041410151e-01,-2.150768896347992509e+00
-5.035002076390447945e-01,-1.617923348958524021e-01,-1.888674990041410151e-01,-2.150768896347992509e+00,-2.656250000000000000e-01,-5.052959559790468624e-01,-1.868836484174271062e-01,-1.833430161258006452e-01,-2.650377916846857751e+00
-5.052959559790468624e-01,-1.868836484174271062e-01,-1.833430161258006452e-01,-2.650377916846857751e+00,-8.593750000000000000e-02,-5.066773008559716240e-01,-2.136647029380221441e-01,-1.419139847808925381e-01,-2.461826111669247918e+00
-5.066773008559716240e-01,-2.136647029380221441e-01,-1.419139847808925381e-01,-2.461826111669247918e+00,6.640625000000000000e-02,-5.077823767575112557e-01,-2.256644628300436828e-01,-1.076610674099148929e-01,-7.829693604832960174e-01
-5.077823767575112557e-01,-2.256644628300436828e-01,-1.076610674099148929e-01,-7.829693604832960174e-01,1.132812500000000000e-01,-5.083349147082811825e-01,-2.243530526775753819e-01,-5.599207869210258426e-02,3.834951969714102682e-01
-5.083349147082811825e-01,-2.243530526775753819e-01,-5.599207869210258426e-02,3.834951969714102682e-01,9.375000000000000000e-02,-5.084730491959735810e-01,-2.164384952669559381e-01,-1.308944342376105151e-02,9.278453237836065126e-01
-5.084730491959735810e-01,-2.164384952669559381e-01,-1.308944342376105151e-02,9.278453237836065126e-01,3.906250000000000000e-02,-5.084730491959735810e-01,-2.065908285656280763e-01,-0.000000000000000000e+00,9.118663572431311426e-01
-5.084730491959735810e-01,-2.065908285656280763e-01,-0.000000000000000000e+00,9.118663572431311426e-01,-7.812500000000000000e-03,-5.084730491959735810e-01,-1.998660048980100412e-01,-0.000000000000000000e+00,5.954828197417176838e-01
-5.084730491959735810e-01,-1.998660048980100412e-01,-0.000000000000000000e+00,5.954828197417176838e-01,-1.562500000000000000e-02,-5.084730491959735810e-01,-1.942687065427242399e-01,-0.000000000000000000e+00,5.709817377129886573e-01
-5.084730491959735810e-01,-1.942687065427242399e-01,-0.000000000000000000e+00,5.709817377129886573e-01,-1.562500000000000000e-02,-5.084730491959735810e-01,-1.890153553144675591e-01,-0.000000000000000000e+00,4.229099811045830548e-01
-5.084730491959735810e-01,-1.890153553144675591e-01,-0.000000000000000000e+00,4.229099811045830548e-01,-1.171875000000000000e-02,-5.084730491959735810e-01,-1.859651989431740648e-01,-0.000000000000000000e+00,2.929477199087162087e-01
-5.084730491959735810e-01,-1.859651989431740648e-01,-0.000000000000000000e+00,2.929477199087162087e-01,-0.000000000000000000e+00,-5.084730491959735810e-01,-1.841213491476467179e-01,-0.000000000000000000e+00,1.267664678877717388e-01
